    °„C	        No	    CH0	            CH1	            CH2	            CH3
25.611	437	0.1159092257	1967.4101750499	0.4809978295	-0.2432207014
25.629	438	0.1159163783	1966.1766270504	0.4809594441	-0.2432526495
25.641	439	0.1159212658	1964.9474599926	0.4809235621	-0.2432912733
25.656	440	0.1159277031	1963.7176670860	0.4808888722	-0.2433296587
25.668	441	0.1159324715	1962.4960102139	0.4808496523	-0.2433700707
25.685	442	0.1159392664	1961.2687207025	0.4808106709	-0.2434029724
25.695	443	0.1159436772	1960.0389277958	0.4807756234	-0.2434414770
25.711	444	0.1159501145	1958.8128899820	0.4807367611	-0.2434811737
25.727	445	0.1159564326	1957.5937365051	0.4807004023	-0.2435174133
25.744	446	0.1159634659	1956.3695762378	0.4806628514	-0.2435538914
25.762	447	0.1159709761	1955.1497969121	0.4806263733	-0.2435939457
25.774	448	0.1159759829	1953.9268883423	0.4805898953	-0.2436305430
25.791	449	0.1159826586	1952.7058573190	0.4805517483	-0.2436667826
25.808	450	0.1159896920	1951.4860779933	0.4805147934	-0.2437049296
25.823	451	0.1159958909	1950.2694279116	0.4804783154	-0.2437392619
25.838	452	0.1160020897	1949.0584104692	0.4804411221	-0.2437725212
25.849	453	0.1160065005	1947.8423862363	0.4804029751	-0.2438054230
25.863	454	0.1160122225	1946.6207293642	0.4803654242	-0.2438384440
25.876	455	0.1160175869	1945.4090860730	0.4803264427	-0.2438693192
25.897	456	0.1160261700	1944.1961910842	0.4802906799	-0.2439026978
25.909	457	0.1160309384	1942.9839219441	0.4802537251	-0.2439310696
25.919	458	0.1160351107	1941.7729045017	0.4802180815	-0.2439615872
25.931	459	0.1160401175	1940.5650163034	0.4801808882	-0.2439968731
25.947	460	0.1160464356	1939.3514954657	0.4801440525	-0.2440265563
25.965	461	0.1160538266	1938.1436072674	0.4801055479	-0.2440482523
25.981	462	0.1160603831	1936.9419775571	0.4800681162	-0.2440844920
26.002	463	0.1160688469	1935.7315859635	0.4800303268	-0.2441277649
26.011	464	0.1160729001	1934.5230719163	0.4799931335	-0.2441588786
26.027	465	0.1160793374	1933.3195646596	0.4799580860	-0.2441951182
26.042	466	0.1160854170	1932.1173091005	0.4799197006	-0.2442164567
26.065	467	0.1160948346	1930.9163052390	0.4798822689	-0.2442504313
26.079	468	0.1161005566	1929.7134238311	0.4798422146	-0.2442821410
26.086	469	0.1161035369	1928.5142975160	0.4798095512	-0.2443117049
26.099	470	0.1161086629	1927.3145453521	0.4797698545	-0.2443404343
26.119	471	0.1161168883	1926.1172965835	0.4797334957	-0.2443683293
26.134	472	0.1161228488	1924.9175444196	0.4796961832	-0.2443959859
26.150	473	0.1161294053	1923.7202956510	0.4796591091	-0.2444250729
26.163	474	0.1161346505	1922.5261761264	0.4796215582	-0.2444530871
26.175	475	0.1161398957	1921.3333082994	0.4795849609	-0.2444797900
26.186	476	0.1161444256	1920.1348078331	0.4795483637	-0.2444970753
26.201	477	0.1161505053	1918.9444434014	0.4795110511	-0.2445104268
26.224	478	0.1161599228	1917.7534531208	0.4794732618	-0.2445384410
26.233	479	0.1161633799	1916.5612111426	0.4794371414	-0.2445650246
26.252	480	0.1161711285	1915.3758535013	0.4794001865	-0.2445902970
26.275	481	0.1161807845	1914.1861149184	0.4793633508	-0.2446162846
26.285	482	0.1161845992	1913.0026348235	0.4793256807	-0.2446427491
26.307	483	0.1161936591	1911.8147737869	0.4792890834	-0.2446799424
26.314	484	0.1161965201	1910.6262869016	0.4792515325	-0.2447273877
26.332	485	0.1162039111	1909.4465618996	0.4792145776	-0.2447502759
26.344	486	0.1162087987	1908.2605784095	0.4791790533	-0.2447809127
26.359	487	0.1162149975	1907.0802275586	0.4791393566	-0.2447986749
26.375	488	0.1162215541	1905.9017542542	0.4791033554	-0.2448202518
26.383	489	0.1162246535	1904.7157707641	0.4790666389	-0.2448420671
26.397	490	0.1162304948	1903.5398008549	0.4790306377	-0.2448613790
26.405	491	0.1162338326	1902.3613275505	0.4789938020	-0.2448762801
26.425	492	0.1162417004	1901.1834800949	0.4789552974	-0.2448836711
26.438	493	0.1162473033	1900.0081360345	0.4789185809	-0.2449084666
26.454	494	0.1162538598	1898.8352953693	0.4788812684	-0.2449354079
26.472	495	0.1162612507	1897.6637064018	0.4788453864	-0.2449485210
26.490	496	0.1162682841	1896.4914915855	0.4788065242	-0.2449717668
26.504	497	0.1162741254	1895.3173992227	0.4787674236	-0.2449768928
26.517	498	0.1162796090	1894.1489394992	0.4787326144	-0.2450093177
26.535	499	0.1162868807	1892.9792280781	0.4786954211	-0.2450252917
26.548	500	0.1162923644	1891.8082649594	0.4786591815	-0.2450403121
26.562	501	0.1162980864	1890.6448120263	0.4786216306	-0.2450623658
26.575	502	0.1163033316	1889.4801073957	0.4785852718	-0.2450899032
26.587	503	0.1163082192	1888.3128993698	0.4785486745	-0.2451059964
26.598	504	0.1163126300	1887.1563307736	0.4785117196	-0.2451129106
26.619	505	0.1163210938	1885.9878710501	0.4784740495	-0.2451169637
26.636	506	0.1163281272	1884.8231664195	0.4784356641	-0.2451350835
26.651	507	0.1163343260	1883.6622168816	0.4783969211	-0.2451536802
26.661	508	0.1163384984	1882.5062741343	0.4783622312	-0.2451746610
26.673	509	0.1163432667	1881.3465762941	0.4783255147	-0.2452014831
26.691	510	0.1163506577	1880.1918852444	0.4782892751	-0.2452229408
26.708	511	0.1163574527	1879.0390717410	0.4782502936	-0.2452322391
26.726	512	0.1163647244	1877.8756188080	0.4782144116	-0.2452588228
26.744	513	0.1163721154	1876.7221794559	0.4781772183	-0.2452820686
26.748	514	0.1163740227	1875.5712434990	0.4781397866	-0.2452944663
26.763	515	0.1163799832	1874.4221850885	0.4781029509	-0.2453113941
26.775	516	0.1163851092	1873.2681198876	0.4780662345	-0.2453379777
26.793	517	0.1163923810	1872.1209390236	0.4780311869	-0.2453315404
26.808	518	0.1163984607	1870.9781391012	0.4779933976	-0.2453228381
26.829	519	0.1164068053	1869.8221963538	0.4779576348	-0.2453196195
26.841	520	0.1164118121	1868.6812739778	0.4779198455	-0.2453142551
26.851	521	0.1164159844	1867.5378482066	0.4778826522	-0.2453191427
26.871	522	0.1164242099	1866.3906673426	0.4778453396	-0.2453138974
26.888	523	0.1164311240	1865.2484932690	0.4778082656	-0.2453230766
26.894	524	0.1164333890	1864.1094484394	0.4777721451	-0.2453301099
26.909	525	0.1164397071	1862.9722811563	0.4777355479	-0.2453396467
26.932	526	0.1164490054	1861.8319846292	0.4776960896	-0.2453458455
26.945	527	0.1164544890	1860.7004499853	0.4776608037	-0.2453497794
26.958	528	0.1164597342	1859.5601534581	0.4776240872	-0.2453574088
26.976	529	0.1164671252	1858.4254895702	0.4775847481	-0.2453624156
26.986	530	0.1164712975	1857.2939549264	0.4775518464	-0.2453720716
27.000	531	0.1164766619	1856.1630461313	0.4775128649	-0.2453726676
27.014	532	0.1164825032	1855.0308856386	0.4774761485	-0.2453832773
27.028	533	0.1164883445	1853.9006026924	0.4774420546	-0.2453987745
27.049	534	0.1164966891	1852.7709455950	0.4774042652	-0.2454145101
27.063	535	0.1165025304	1851.6494245320	0.4773665951	-0.2454235700
27.083	536	0.1165107558	1850.5178898882	0.4773305939	-0.2454290536
27.092	537	0.1165145705	1849.3926137324	0.4772932814	-0.2454426435
27.109	538	0.1165213654	1848.2698409718	0.4772573994	-0.2454506305
27.119	539	0.1165252993	1847.1445648160	0.4772190140	-0.2454624322
27.134	540	0.1165314982	1846.0255471483	0.4771819399	-0.2454762605
27.147	541	0.1165368626	1844.8996451437	0.4771453427	-0.2454863933
27.167	542	0.1165452073	1843.7843825689	0.4771096991	-0.2454992679
27.182	543	0.1165510486	1842.6616098083	0.4770716713	-0.2455107120
27.194	544	0.1165560553	1841.5475989311	0.4770361469	-0.2455207256
27.206	545	0.1165611813	1840.4310846586	0.4769987152	-0.2455312160
27.220	546	0.1165666650	1839.3133186885	0.4769635485	-0.2455426601
27.236	547	0.1165734599	1838.2005595088	0.4769265936	-0.2455538658
27.248	548	0.1165783475	1837.0890520268	0.4768915461	-0.2455656675
27.270	549	0.1165871690	1835.9756669984	0.4768535183	-0.2455755619
27.284	550	0.1165928910	1834.8647853652	0.4768157290	-0.2455886749
27.297	551	0.1165980170	1833.7507744879	0.4767829464	-0.2456023839
27.312	552	0.1166042159	1832.6423962499	0.4767455147	-0.2456154970
27.323	553	0.1166089843	1831.5327663143	0.4767066524	-0.2456301597
27.339	554	0.1166151832	1830.4281431692	0.4766714857	-0.2456383852
27.348	555	0.1166189978	1829.3235200240	0.4766334579	-0.2456497100
27.367	556	0.1166266272	1828.2151417860	0.4765988872	-0.2456617502
27.384	557	0.1166337798	1827.1136478849	0.4765602634	-0.2456705717
27.396	558	0.1166387866	1826.0140315303	0.4765259312	-0.2456799892
27.411	559	0.1166449855	1824.9150410244	0.4764895723	-0.2456915525
27.425	560	0.1166503499	1823.8079144840	0.4764527366	-0.2456993011
27.446	561	0.1166590522	1822.7114273734	0.4764148281	-0.2457101492
27.457	562	0.1166634629	1821.6180695068	0.4763788269	-0.2457204012
27.468	563	0.1166681121	1820.5253374890	0.4763418720	-0.2457296995
27.480	564	0.1166729997	1819.4219660414	0.4763055132	-0.2457391170
27.502	565	0.1166820596	1818.3279823260	0.4762714193	-0.2457511571
27.520	566	0.1166892121	1817.2314952154	0.4762341068	-0.2457565216
27.530	567	0.1166932652	1816.1406407440	0.4761977480	-0.2457674888
27.541	568	0.1166979144	1815.0510379702	0.4761600778	-0.2457778600
27.555	569	0.1167037557	1813.9564284060	0.4761244342	-0.2457839397
27.578	570	0.1167131732	1812.8693290275	0.4760884330	-0.2457864431
27.596	571	0.1167202065	1811.7791004049	0.4760507629	-0.2457209972
27.609	572	0.1167258094	1810.6957561192	0.4760161922	-0.2457748798
27.613	573	0.1167272399	1809.6074050431	0.4759769723	-0.2457925228
27.636	574	0.1167365382	1808.5240607574	0.4759424016	-0.2458046821
27.653	575	0.1167435716	1807.4375872277	0.4759077117	-0.2458107618
27.662	576	0.1167473863	1806.3561204884	0.4758699224	-0.2458179144
27.676	577	0.1167528699	1805.2746537491	0.4758338020	-0.2458249477
27.692	578	0.1167594264	1804.1919353123	0.4757988737	-0.2458328155
27.708	579	0.1167661021	1803.1135978170	0.4757621572	-0.2458374647
27.718	580	0.1167700360	1802.0390154147	0.4757252023	-0.2458404449
27.728	581	0.1167744468	1800.9594262218	0.4756881282	-0.2458444980
27.745	582	0.1167812417	1799.8854696682	0.4756522462	-0.2458486704
27.759	583	0.1167870830	1798.8133906611	0.4756160066	-0.2458533195
27.777	584	0.1167942355	1797.7406858051	0.4755800054	-0.2458619026
27.790	585	0.1167997191	1796.6679809492	0.4755448386	-0.2458663133
27.809	586	0.1168072293	1795.5990311860	0.4755091951	-0.2458691744
27.815	587	0.1168097327	1794.5300814229	0.4754721210	-0.2458706049
27.828	588	0.1168150971	1793.4598799622	0.4754365966	-0.2458608297
27.851	589	0.1168243955	1792.3959369895	0.4754010722	-0.2458651212
27.857	590	0.1168271373	1791.3269872264	0.4753628060	-0.2458733467
27.870	591	0.1168322633	1790.2655476490	0.4753269240	-0.2458764461
27.896	592	0.1168428729	1789.2034822228	0.4752922341	-0.2458797840
27.907	593	0.1168472837	1788.1345324596	0.4752564714	-0.2458808569
27.928	594	0.1168558667	1787.0749704286	0.4752208278	-0.2458827642
27.937	595	0.1168595622	1786.0154083976	0.4751835153	-0.2458851484
27.951	596	0.1168655227	1784.9564722154	0.4751477525	-0.2458810953
27.965	597	0.1168712447	1783.8987877309	0.4751115128	-0.2458832411
27.987	598	0.1168799470	1782.8429807927	0.4750743195	-0.2458861021
27.997	599	0.1168842385	1781.7896772498	0.4750387952	-0.2458908704
28.010	600	0.1168894837	1780.7301152188	0.4750021979	-0.2458912281
28.017	601	0.1168924640	1779.6786892223	0.4749682233	-0.2458945659
28.033	602	0.1168990205	1778.6285149234	0.4749325797	-0.2458986190
28.049	603	0.1169054578	1777.5764630780	0.4748963401	-0.2458936123
28.060	604	0.1169097493	1776.5306697208	0.4748610541	-0.2459000496
28.074	605	0.1169154714	1775.4804954219	0.4748223111	-0.2459029106
28.088	606	0.1169215510	1774.4334503671	0.4747875020	-0.2459046987
28.100	607	0.1169263194	1773.3926638003	0.4747507855	-0.2459070829
28.117	608	0.1169333528	1772.3399861062	0.4747163340	-0.2459069637
28.134	609	0.1169402669	1771.2960702953	0.4746802136	-0.2459054140
28.151	610	0.1169469426	1770.2546578797	0.4746452853	-0.2458479551
28.159	611	0.1169505189	1769.2126196154	0.4746090457	-0.2458725122
28.170	612	0.1169549296	1768.1680779557	0.4745731637	-0.2458917049
28.194	613	0.1169648240	1767.1341757258	0.4745375201	-0.2458986190
28.201	614	0.1169674466	1766.0971442519	0.4745016381	-0.2459015993
28.220	615	0.1169754336	1765.0588610803	0.4744643256	-0.2459019569
28.239	616	0.1169831823	1764.0212037576	0.4744290396	-0.2459049371
28.253	617	0.1169889043	1762.9854239813	0.4743936345	-0.2459087518
28.256	618	0.1169898580	1761.9559026930	0.4743587061	-0.2459081558
28.277	619	0.1169984410	1760.9220004631	0.4743234202	-0.2459108976
28.290	620	0.1170039247	1759.8906016285	0.4742876574	-0.2459082750
28.303	621	0.1170091699	1758.8610803402	0.4742526099	-0.2459150699
28.314	622	0.1170138190	1757.8284298079	0.4742155358	-0.2459172157
28.332	623	0.1170208524	1756.8026636125	0.4741785809	-0.2459173349
28.345	624	0.1170263360	1755.7731423243	0.4741440102	-0.2459168581
28.352	625	0.1170293162	1754.7505053729	0.4741090819	-0.2459143547
28.372	626	0.1170371841	1753.7241133287	0.4740742728	-0.2459052948
28.388	627	0.1170438598	1752.7021022261	0.4740367218	-0.2459213880
28.403	628	0.1170501779	1751.6807169724	0.4740006014	-0.2459198383
28.412	629	0.1170537542	1750.6587058698	0.4739669844	-0.2459169773
28.428	630	0.1170603107	1749.6435791042	0.4739300295	-0.2459149507
28.438	631	0.1170642446	1748.6203163040	0.4738942667	-0.2459160236
28.462	632	0.1170740197	1747.6008085967	0.4738580271	-0.2459149507
28.478	633	0.1170806955	1746.5850559822	0.4738246485	-0.2459163812
28.495	634	0.1170877288	1745.5686775189	0.4737886473	-0.2459159044
28.502	635	0.1170903514	1744.5554282996	0.4737532421	-0.2459138778
28.520	636	0.1170979808	1743.5390498363	0.4737183138	-0.2459151891
28.530	637	0.1171019147	1742.5301815587	0.4736824318	-0.2459138778
28.551	638	0.1171102594	1741.5181840371	0.4736442848	-0.2459157852
28.565	639	0.1171162198	1740.5111933059	0.4736118599	-0.2459165004
28.579	640	0.1171217035	1739.4991957843	0.4735763355	-0.2459136394
28.591	641	0.1171269487	1738.4934567507	0.4735421225	-0.2459091095
28.606	642	0.1171330283	1737.4877177172	0.4735045715	-0.2459111360
28.616	643	0.1171370815	1736.4819786836	0.4734697624	-0.2459134010
28.634	644	0.1171443532	1735.4793688941	0.4734348341	-0.2459131626
28.645	645	0.1171487640	1734.4742557093	0.4733985945	-0.2459154276
28.662	646	0.1171559165	1733.4747751638	0.4733634277	-0.2459094671
28.677	647	0.1171617578	1732.4759204671	0.4733283802	-0.2459105400
28.688	648	0.1171662877	1731.4739365264	0.4732916637	-0.2459153084
28.703	649	0.1171723674	1730.4794627714	0.4732550665	-0.2459179310
28.717	650	0.1171782087	1729.4799822259	0.4732220455	-0.2459147123
28.726	651	0.1171817849	1728.4830050756	0.4731872364	-0.2459086326
28.738	652	0.1171866725	1727.4922864134	0.4731526657	-0.2459036258
28.757	653	0.1171945403	1726.4984385072	0.4731178566	-0.2459050564
28.770	654	0.1172000240	1725.5052164498	0.4730824514	-0.2459019569
28.783	655	0.1172050308	1724.5157494852	0.4730468078	-0.2459001688
28.795	656	0.1172102760	1723.5262825207	0.4730129524	-0.2458994535
28.814	657	0.1172180246	1722.5361897073	0.4729779049	-0.2458979038
28.827	658	0.1172232698	1721.5517295332	0.4729424997	-0.2458888439
28.846	659	0.1172311376	1720.5660176615	0.4729079290	-0.2458858637
28.860	660	0.1172365020	1719.5796799409	0.4728713317	-0.2458790687
28.879	661	0.1172443698	1718.5983490108	0.4728362842	-0.2458665517
28.887	662	0.1172475885	1717.6107595927	0.4728012367	-0.2458372263
28.907	663	0.1172560523	1716.6294286626	0.4727667852	-0.2458492664
28.915	664	0.1172591518	1715.6487235814	0.4727334066	-0.2458634523
28.926	665	0.1172635625	1714.6717735929	0.4726983591	-0.2458495048
28.941	666	0.1172697614	1713.6935719069	0.4726639076	-0.2458340076
28.957	667	0.1172760795	1712.7191253137	0.4726295753	-0.2458368686
28.968	668	0.1172806094	1711.7465562669	0.4725922628	-0.2458351997
28.984	669	0.1172874044	1710.7652253369	0.4725576921	-0.2458304313
28.994	670	0.1172913383	1709.7957855341	0.4725230022	-0.2458228019
29.004	671	0.1172952722	1708.8207130921	0.4724870010	-0.2458194641
29.013	672	0.1172990869	1707.8500215918	0.4724538608	-0.2458139804
29.035	673	0.1173082660	1706.8837110331	0.4724189325	-0.2458104042
29.044	674	0.1173119615	1705.9167746256	0.4723838849	-0.2458019403
29.065	675	0.1173203061	1704.9467089740	0.4723490758	-0.2457894233
29.079	676	0.1173259090	1703.9847793570	0.4723133130	-0.2457869199
29.089	677	0.1173302005	1703.0165912519	0.4722786231	-0.2457834629
29.108	678	0.1173379491	1702.0540357860	0.4722429795	-0.2457782177
29.124	679	0.1173443864	1701.0914803202	0.4722081704	-0.2457721380
29.134	680	0.1173486780	1700.1282990055	0.4721751495	-0.2457646278
29.153	681	0.1173563073	1699.1713761789	0.4721402211	-0.2457647470
29.161	682	0.1173594068	1698.2106982595	0.4721042199	-0.2457606939
29.175	683	0.1173653673	1697.2518978865	0.4720690532	-0.2457485345
29.195	684	0.1173733543	1696.2981043040	0.4720371051	-0.2457395938
29.208	685	0.1173787187	1695.3430590238	0.4719986005	-0.2457386402
29.215	686	0.1173815797	1694.3892654413	0.4719664140	-0.2457202819
29.228	687	0.1173870633	1693.4367235563	0.4719305320	-0.2457274345
29.247	688	0.1173945735	1692.4835558226	0.4718952460	-0.2457180170
29.261	689	0.1174004148	1691.5328914841	0.4718634171	-0.2457028774
29.272	690	0.1174050640	1690.5859822384	0.4718280120	-0.2456905988
29.289	691	0.1174117397	1689.6340662023	0.4717926068	-0.2456845192
29.301	692	0.1174166273	1688.6909120495	0.4717575593	-0.2456762937
29.315	693	0.1174224685	1687.7414994086	0.4717248959	-0.2456673530
29.325	694	0.1174264024	1686.7945901629	0.4716905637	-0.2456613925
29.347	695	0.1174354623	1685.8501843125	0.4716559930	-0.2456498292
29.361	696	0.1174413036	1684.9101594037	0.4716195149	-0.2456421999
29.372	697	0.1174455951	1683.9663794021	0.4715854211	-0.2456319479
29.379	698	0.1174486946	1683.0282320397	0.4715537114	-0.2456244377
29.396	699	0.1174553703	1682.0863295845	0.4715172333	-0.2456178812
29.403	700	0.1174583505	1681.1438012805	0.4714838547	-0.2456097749
29.420	701	0.1174652646	1680.2137899526	0.4714503569	-0.2455982116
29.427	702	0.1174681257	1679.2768942879	0.4714153094	-0.2455876020
29.438	703	0.1174727748	1678.3381210767	0.4713802619	-0.2455793766
29.458	704	0.1174810003	1677.4087355977	0.4713470025	-0.2455680517
29.482	705	0.1174906562	1676.4705882353	0.4713123126	-0.2455603031
29.491	706	0.1174944709	1675.5418286050	0.4712786955	-0.2455536273
29.509	707	0.1175016235	1674.6143206724	0.4712442441	-0.2455451635
29.521	708	0.1175063919	1673.6836834957	0.4712097926	-0.2455372957
29.532	709	0.1175109218	1672.7517946215	0.4711755795	-0.2455315736
29.555	710	0.1175204586	1671.8324227233	0.4711394591	-0.2455213216
29.564	711	0.1175241540	1670.9080440347	0.4711067957	-0.2455141691
29.576	712	0.1175290416	1669.9792844045	0.4710737748	-0.2455047515
29.590	713	0.1175348829	1669.0617900528	0.4710386080	-0.2454967645
29.605	714	0.1175408433	1668.1349079689	0.4710039181	-0.2454900888
